Kernel,Param1,Param2,Options,Size,Time
myGEMM.cl,7,16,-cl-std=CL2.0,1024,0.00955
myGEMM.cl,7,16,-cl-std=CL2.0,1024,0.01116
myGEMM.cl,7,16,-cl-std=CL2.0,1024,0.01124
myGEMM.cl,7,16,-cl-std=CL2.0,1024,0.01099
myGEMM.cl,7,16,-cl-std=CL2.0,1024,0.01058
myGEMM.cl,7,16,-cl-std=CL2.0,1024,0.01026
myGEMM.cl,7,16,-cl-std=CL2.0,1024,0.01119
myGEMM.cl,7,16,-cl-std=CL2.0,1024,0.01111
myGEMM.cl,7,16,-cl-std=CL2.0,1024,0.01054
myGEMM.cl,7,16,-cl-std=CL2.0,1024,0.01053
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08396
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08456
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08236
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.09332
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08348
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08348
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08699
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.07859
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08566
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.07625
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08080
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08632
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08559
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08336
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.07854
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08336
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08013
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08831
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08617
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08333
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08796
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.09026
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08086
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.07762
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08331
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08024
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08738
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08385
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.07732
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.07948
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08134
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.07918
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08244
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08755
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08513
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08231
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08989
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08084
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.07332
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08071
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08426
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08053
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08143
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08031
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08628
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08021
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08299
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08298
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08662
myGEMM.cl,7,16,-cl-std=CL2.0,2048,0.08480
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.74088
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.76123
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.75083
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.69781
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.79157
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.70728
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.76068
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.69376
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.76918
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.72501
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.68342
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.74534
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.74641
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.69937
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.64488
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.78200
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.68991
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.71454
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.70735
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.79802
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.68731
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.84552
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.77784
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.77386
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.70915
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.70018
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.69484
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.78583
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.73185
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.72761
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.69898
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.73023
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.68111
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.75554
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.67004
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.73569
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.70944
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.76050
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.72583
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.70433
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.76304
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.70597
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.67336
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.71776
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.72117
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.74042
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.73772
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.76424
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.72980
myGEMM.cl,7,16,-cl-std=CL2.0,4096,0.72990
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01054
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01074
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01041
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01013
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01125
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01032
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01061
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01145
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01063
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01083
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01104
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01102
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.00978
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01067
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01064
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01028
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01077
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01118
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01098
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01088
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01102
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01123
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01069
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01043
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01070
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01088
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01102
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01010
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.00948
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01076
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01067
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01098
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01112
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01051
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.00957
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01100
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01213
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01082
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01135
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01038
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01141
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01040
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01050
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01020
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01135
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01072
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.00985
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01105
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01079
myGEMM.cl,7,32,-cl-std=CL1.2,1024,0.01027
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07843
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08146
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07502
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07736
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07915
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08643
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08546
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07554
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08194
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07531
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08638
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07796
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08173
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07958
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07533
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08096
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08200
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07961
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07662
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08170
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08553
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07968
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08151
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07012
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08448
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07256
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08269
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07734
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.09499
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08206
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07905
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08737
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08741
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08555
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07862
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08777
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08258
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08289
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08416
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08560
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08099
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08311
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07911
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07911
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08132
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08497
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08386
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.07767
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.09188
myGEMM.cl,7,32,-cl-std=CL1.2,2048,0.08498
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.77572
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.75021
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.77647
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.74291
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.74071
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.71996
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.75823
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.81063
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.68291
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.72264
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.73967
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.78532
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.73545
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.76167
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.78403
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.78379
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.77214
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.79094
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.79898
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.80684
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.85222
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.73358
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.74880
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.63710
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.66535
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.74866
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.74335
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.75376
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.68791
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.78151
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.72745
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.74124
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.73207
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.76751
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.70376
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.76888
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.78789
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.77626
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.82670
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.68341
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.75751
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.74748
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.74020
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.77219
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.73967
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.74824
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.76776
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.73737
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.68896
myGEMM.cl,7,32,-cl-std=CL1.2,4096,0.76835
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01088
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01066
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01079
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01074
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01040
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01092
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01155
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01147
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01092
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01167
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01121
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01092
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01073
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01096
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01106
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01117
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01094
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01123
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01038
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01143
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01200
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01049
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01070
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01086
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01149
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01063
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01049
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01110
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01082
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01142
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.00989
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01066
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01051
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01078
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01153
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01105
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01033
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01085
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01128
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01098
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01106
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01033
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01035
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01090
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01146
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.00998
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01112
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01098
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01092
myGEMM.cl,7,32,-cl-std=CL2.0,1024,0.01158
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.08449
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.06833
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07127
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07948
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.06680
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07859
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.06564
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.06941
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07733
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07738
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07037
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.06922
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07393
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07117
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.06664
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07448
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07243
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07908
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.06914
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07217
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07039
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07142
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07473
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07488
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07816
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07407
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07310
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07058
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07368
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07366
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07292
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07323
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07131
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07639
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.06933
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07453
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07632
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07537
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07118
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.06824
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07466
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07052
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07996
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07565
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07319
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.06671
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07569
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.06994
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07606
myGEMM.cl,7,32,-cl-std=CL2.0,2048,0.07616
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.56709
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.55527
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.57517
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.58798
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.62427
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.55672
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.53137
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.57704
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.58935
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.54460
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.54329
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.57264
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.61015
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.61711
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.56683
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.58619
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.59266
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.57439
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.53302
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.53607
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.57738
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.59503
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.54496
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.60660
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.55175
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.55400
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.64434
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.60623
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.61707
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.58606
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.53686
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.57338
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.57264
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.53369
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.60080
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.52694
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.59160
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.55678
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.64075
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.60663
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.58131
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.57155
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.59444
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.56831
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.55807
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.59752
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.55824
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.54372
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.53967
myGEMM.cl,7,32,-cl-std=CL2.0,4096,0.62363
myGEMM.cl, 7,64,-cl-std=CL2.0,1024,0.01235
myGEMM.cl, 7,64,-cl-std=CL2.0,2048,0.07801
myGEMM.cl, 7,64,-cl-std=CL2.0,4096,0.80861
myGEMM.cl, 7,128,-cl-std=CL2.0,1024,0.01129
myGEMM.cl, 7,128,-cl-std=CL2.0,2048,0.07599
myGEMM.cl, 7,128,-cl-std=CL2.0,4096,0.81438
myGEMM.cl, 7,256,-cl-std=CL2.0,1024,0.01216
myGEMM.cl, 7,256,-cl-std=CL2.0,2048,0.08340
myGEMM.cl, 7,256,-cl-std=CL2.0,4096,0.77692
myGEMM.cl, 7,256,-cl-std=CL2.0,1024,0.01328
myGEMM.cl, 7,256,-cl-std=CL2.0,2048,0.08197
myGEMM.cl, 7,256,-cl-std=CL2.0,4096,0.79413
myGEMM.cl, 7,256,-cl-std=CL2.0,1024,0.01228
